,bar_80s,bar_Ele,bar_Jaz,bar_Met,con_80s,con_Ele,con_Jaz,con_Met,mov_80s,mov_Ele,mov_Jaz,mov_Met,vid_80s,vid_Ele,vid_Jaz,vid_Met
stylized,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
suave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
subject,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
suburban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039618180415629506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
subway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017468750975056475,0.0,0.0,0.017099936186319564
success,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
suddenly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016190677028342343,0.0,0.0,0.03503878902043988,0.0,0.0
suggest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016190677028342343,0.018209796021932564,0.0,0.0,0.0,0.0
suit,0.0,0.0,0.03914171967555142,0.0,0.0,0.0,0.05081996319434872,0.0,0.010320626181597497,0.0,0.048430767792928237,0.010894101601199042,0.01045076769333923,0.0,0.04070073240252701,0.010230122400240649
suitable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020909801164588602,0.0,0.0,0.0,0.0
suite,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
suited,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sultry,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
summer,0.02392584705179593,0.03474735524252593,0.010489932091821585,0.0,0.0,0.01158333764991792,0.02179149888094763,0.0,0.0,0.0,0.0,0.0,0.011203170869266312,0.011235649904468665,0.0,0.0
sun,0.02231899096448037,0.021609152256097122,0.0,0.010347853206954583,0.021514984403552657,0.01080540253339276,0.0,0.0,0.0,0.010497252225522337,0.0,0.0,0.02090153538667846,0.01048106544169677,0.0,0.0
sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sunglass,0.0,0.0,0.0,0.0,0.017981449583719382,0.01806153304521219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sunk,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sunny,0.0,0.0,0.0,0.0,0.03217957532812471,0.016161446285622487,0.0,0.0,0.0,0.0,0.0,0.0,0.015631025331768782,0.0,0.0,0.0
sunrise,0.0,0.016160210246008125,0.0,0.0,0.0,0.0,0.0,0.0,0.015436375012630385,0.0,0.014487405718352333,0.0,0.0,0.0,0.0,0.0
sunset,0.011159495482240185,0.0,0.009785429918887855,0.0,0.010757492201776329,0.0,0.0,0.0,0.030961878544792487,0.010497252225522337,0.0,0.0,0.02090153538667846,0.02096213088339354,0.010175183100631752,0.0
sunshine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
super,0.011159495482240185,0.0,0.009785429918887855,0.0,0.0,0.0,0.010163992638869744,0.0,0.0,0.020994504451044674,0.038744614234342584,0.0,0.02090153538667846,0.0,0.03052554930189525,0.020460244800481298
superhero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041819602329177204,0.0,0.0,0.0,0.0
superheros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018053914064480054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supermarket,0.0,0.0,0.013301190744182649,0.0,0.014622500686321063,0.0,0.0,0.0,0.0,0.0,0.02633249170003437,0.0,0.0,0.0,0.013830976502856484,0.0
superpower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
supervisor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
supply,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020909801164588602,0.0,0.0,0.0,0.0
suppose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016190677028342343,0.0,0.0,0.0,0.0,0.017099936186319564
sure,0.011159495482240185,0.0,0.0,0.010347853206954583,0.0,0.0,0.0,0.0,0.010320626181597497,0.010497252225522337,0.0,0.010894101601199042,0.01045076769333923,0.0,0.010175183100631752,0.040920489600962597
surely,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
surf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017468750975056475,0.0,0.0,0.017099936186319564
surface,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018209796021932564,0.0,0.01751939451021994,0.0,0.0
surfing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020909801164588602,0.0,0.0,0.0,0.0
surge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018053914064480054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
surprise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
surprisingly,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
surreal,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
surround,0.0,0.0,0.0,0.011937451415415646,0.0,0.012465287744871982,0.011725346879834451,0.010851112021864697,0.0,0.0,0.0,0.012567612429166744,0.0,0.0,0.011738256378155345,0.0
surrounding,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
surroundings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
survival,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
suspect,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
suspense,0.0,0.013482393187028343,0.0,0.0,0.0,0.013483424409507625,0.0,0.0469496257769426,0.0,0.0,0.012086779638468992,0.0,0.0,0.0,0.0,0.025531132534373988
suspenseful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01754645117285307,0.0,0.03641959204386513,0.0,0.0,0.0,0.0
swanky,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sway,0.0,0.016160210246008125,0.029271783170890023,0.0,0.048269362992187065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sweat,0.0,0.0,0.0,0.015477097984908927,0.0,0.0,0.015202101039078889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015301010134133337
sweater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
sweaty,0.0,0.016160210246008125,0.0,0.0,0.0,0.0,0.0,0.014068641468207018,0.0,0.0,0.0,0.016294111886511115,0.0,0.0,0.0,0.0
swede,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
sweet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018053914064480054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swerve,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swerving,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swiftly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
swim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04710165423225807,0.0,0.0,0.015631025331768782,0.015676341129226813,0.0,0.0
swimwear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
swing,0.0,0.0,0.0,0.015477097984908927,0.0,0.0,0.030404202078157777,0.0,0.0,0.0,0.014487405718352333,0.0,0.0,0.0,0.0,0.0
swinging,0.0,0.0,0.01635662024578986,0.0,0.0,0.0,0.0,0.0,0.017251215792298304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
switch,0.0,0.016160210246008125,0.0,0.0,0.0,0.016161446285622487,0.0,0.0,0.0,0.0,0.028974811436704665,0.0,0.0,0.0,0.0,0.0
sword,0.0,0.0,0.0,0.014065684434859057,0.0,0.0,0.0,0.012785670253682027,0.0,0.0,0.0,0.014808191830627603,0.0,0.0,0.0,0.027811309367059795
symbolise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
symbolize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
symphonic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018053914064480054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symphony,0.0,0.0,0.0,0.0,0.0,0.0,0.01698939843757939,0.015722679040508683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sync,0.0,0.016160210246008125,0.0,0.015477097984908927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016294111886511115,0.0,0.0,0.0,0.0
synchronized,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synonymous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018053914064480054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synth,0.018653409329035957,0.0,0.0,0.0,0.0,0.0,0.0,0.015722679040508683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synths,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
system,0.0,0.013482393187028343,0.012210660752166435,0.0,0.0,0.0,0.0,0.0,0.0,0.013098901818137514,0.0,0.0,0.0,0.013078703285461794,0.0,0.025531132534373988
table,0.07724265070764294,0.0,0.03386589234485006,0.0,0.02482003521737458,0.0,0.0,0.0,0.0,0.0,0.05587051980509364,0.0,0.0,0.01209112721158031,0.02347651275631069,0.0
tablet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01700810360791257,0.017099936186319564
tag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
tail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
take,0.007234790309253373,0.014009386498018323,0.019031917794594476,0.00670859612089049,0.0,0.04203137408528012,0.019768193525606225,0.006098096275660948,0.006690944622261656,0.006805452701321578,0.006279610938605624,0.028250933321424546,0.013550632813527681,0.0067949586797105156,0.01319330541573042,0.01326454059173639
taking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
talent,0.01669105674254255,0.0,0.0,0.0,0.0,0.0,0.030404202078157777,0.0,0.0,0.0,0.0,0.0,0.0,0.015676341129226813,0.0,0.0
talented,0.0,0.0,0.0,0.0,0.017981449583719382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017099936186319564
talk,0.025953453684893678,0.008376007875101678,0.015171874785367216,0.008021943565823352,0.00833950710611518,0.0,0.015758819481060872,0.0,0.008000836418619815,0.008137761839601574,0.007508975597436123,0.0,0.008101725737581304,0.0,0.0394404244883997,0.007930675370524321
tall,0.0,0.016160210246008125,0.014635891585445012,0.0,0.0,0.0,0.0,0.0,0.015436375012630385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tank,0.0,0.0,0.0,0.01729672652794097,0.0,0.0,0.0,0.0,0.0,0.01754645117285307,0.0,0.0,0.0,0.0,0.0,0.0
tap,0.0,0.0,0.011288630781616685,0.0,0.0,0.012465287744871982,0.011725346879834451,0.0,0.0,0.0,0.011174103961018726,0.012567612429166744,0.0,0.0,0.02347651275631069,0.0
tapper,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
target,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tarr,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
task,0.0,0.016160210246008125,0.0,0.0,0.0,0.0,0.015202101039078889,0.0,0.0,0.0,0.0,0.0,0.015631025331768782,0.0,0.0,0.0
tattoo,0.0,0.0,0.0,0.03459345305588194,0.0,0.0,0.0,0.031445358081017366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
te,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tea,0.0,0.0,0.01635662024578986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016190677028342343,0.0,0.0,0.0,0.0,0.0
team,0.0,0.0,0.013301190744182649,0.0,0.0,0.014687624494342735,0.0,0.0,0.0,0.0,0.013166245850017185,0.0,0.0,0.014246757863257393,0.0,0.0
tear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01570055141075269,0.0,0.0,0.0,0.015676341129226813,0.0,0.015301010134133337
tech,0.0,0.029373002347463508,0.0,0.0,0.0,0.014687624494342735,0.0,0.0,0.0,0.028537520640143185,0.0,0.0,0.0,0.014246757863257393,0.0,0.0
technique,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
techno,0.01392527611239137,0.04044717956108503,0.0,0.0,0.0,0.02696684881901525,0.0,0.0,0.0,0.013098901818137514,0.0,0.0,0.0,0.026157406570923587,0.0,0.0
technological,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
ted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041819602329177204,0.0,0.0,0.0,0.0
teen,0.0,0.0,0.0,0.014065684434859057,0.0,0.0,0.0,0.012785670253682027,0.0,0.014268760320071593,0.0,0.029616383661255206,0.0,0.0,0.0,0.0
teenage,0.030337875647469006,0.0,0.0,0.0,0.0,0.014687624494342735,0.0,0.012785670253682027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013905654683529898
teenager,0.0,0.0,0.0,0.012912475595931757,0.0,0.02696684881901525,0.0,0.01173740644423565,0.012878500597113943,0.0,0.0,0.027188213487710156,0.0,0.0,0.0,0.0
teens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020909801164588602,0.0,0.0,0.0,0.0
teeth,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
television,0.01392527611239137,0.0,0.0,0.0,0.0,0.0,0.012683046838974317,0.0,0.0,0.0,0.0,0.013594106743855078,0.013040896512554006,0.013078703285461794,0.0,0.0
tell,0.0,0.0,0.0,0.0,0.0,0.02937524898868547,0.0,0.0,0.014028675140359662,0.014268760320071593,0.0,0.0,0.0,0.028493515726514786,0.0,0.0
tempo,0.0,0.0,0.0,0.0,0.0,0.01806153304521219,0.01698939843757939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tenacious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018053914064480054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tennis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
tense,0.0,0.0,0.0,0.0,0.0,0.0,0.012683046838974317,0.0,0.0,0.0,0.012086779638468992,0.013594106743855078,0.013040896512554006,0.0,0.0,0.012765566267186994
tension,0.0,0.0,0.0,0.0,0.01241001760868729,0.0,0.023450693759668902,0.010851112021864697,0.0,0.02421960109625793,0.011174103961018726,0.0,0.0,0.0,0.0,0.011801635245903237
tent,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
term,0.0,0.0,0.0,0.0,0.017981449583719382,0.0,0.0,0.0,0.017251215792298304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
terminator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
territory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
terry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
tetri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040234064707969926,0.0,0.0
tetris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
texas,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
th,0.0,0.0,0.0,0.0,0.017981449583719382,0.0,0.0,0.0,0.017251215792298304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
thanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
thatd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
theater,0.0,0.0,0.0,0.0,0.017981449583719382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017099936186319564
theatre,0.0,0.0,0.0,0.0,0.0,0.0,0.01698939843757939,0.0,0.0,0.0,0.0,0.018209796021932564,0.0,0.0,0.0,0.0
theft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
theme,0.015350047953877463,0.007430925616252491,0.01346000083456129,0.0,0.05918834643502406,0.014862987965046608,0.013980719348630329,0.0,0.007098085529658854,0.021658684118222585,0.013323444760520976,0.029969989639576318,0.021562773895498828,0.021625286384202677,0.020994167986726996,0.007035840897450984
themed,0.04283837991837428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
themself,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
therapy,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
there,0.0,0.0,0.0,0.0,0.0,0.0,0.013815765473024811,0.0,0.0,0.0,0.013166245850017185,0.014808191830627603,0.0,0.0,0.0,0.013905654683529898
therefore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020909801164588602,0.0,0.0,0.0,0.0
theres,0.02392584705179593,0.023164903495017288,0.010489932091821585,0.011092847052899708,0.011531978013262311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011203170869266312,0.0,0.010907745559697255,0.0
theyd,0.01669105674254255,0.0,0.0,0.0,0.0,0.0,0.0,0.014068641468207018,0.0,0.0,0.0,0.0,0.0,0.0,0.0304376768230586,0.0
theyll,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018053914064480054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thin,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thing,0.015350047953877463,0.022292776848757474,0.006730000417280645,0.028467244455490665,0.022195629913134025,0.0,0.020971079022945493,0.04528413843406337,0.02129425658897656,0.03609780686370431,0.006661722380260488,0.0374624870494704,0.021562773895498828,0.028833715178936903,0.0,0.02110752269235295
thor,0.0,0.0,0.0,0.01729672652794097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01751939451021994,0.0,0.0
though,0.0,0.008904634688528862,0.008064701258543007,0.008528224663922538,0.0177316605642386,0.0,0.008376695240369244,0.0,0.008505785401929577,0.0,0.01596576449719127,0.00897841746577759,0.01722608410010307,0.0,0.008385917904248481,0.008431196348054422
thought,0.0068212543443155315,0.013208618968345019,0.023925420804708143,0.012650274155245032,0.0328776469026254,0.013209629250763834,0.0124255041912636,0.022998132044935168,0.03154247263656149,0.025665829592628166,0.01776201723806235,0.019977096095300257,0.019164131024491143,0.019219689624233156,0.0062195922781499505,0.012506347975421715
thoughtful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
thousand,0.0,0.0,0.0,0.0,0.0,0.041479109842654106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thrash,0.0,0.0,0.0,0.01729672652794097,0.0,0.0,0.0,0.015722679040508683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thrill,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01754645117285307,0.0,0.0,0.0,0.0,0.0,0.017099936186319564
thrive,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
throne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020909801164588602,0.0,0.0,0.0,0.0
throughout,0.0,0.0,0.0,0.0,0.0,0.016161446285622487,0.0,0.014068641468207018,0.0,0.0,0.014487405718352333,0.0,0.0,0.0,0.0,0.0
throw,0.015168937823734503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02633249170003437,0.029616383661255206,0.0,0.014246757863257393,0.0,0.0
thunderhorse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018053914064480054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ticket,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
tie,0.0,0.0,0.0,0.0,0.014622500686321063,0.014687624494342735,0.013815765473024811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013830976502856484,0.0
tier,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tiesto,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tifa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
tightly,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tile,0.0,0.0,0.013301190744182649,0.0,0.0,0.014687624494342735,0.0,0.0,0.014028675140359662,0.0,0.013166245850017185,0.0,0.0,0.0,0.0,0.0
time,0.03410627172157766,0.046230166389207565,0.03588813120706221,0.018975411232867546,0.03945317628315048,0.026419258501527668,0.0683402730519498,0.022998132044935168,0.03154247263656149,0.025665829592628166,0.047365379301499595,0.026636128127067008,0.0638804367483038,0.012813126416155436,0.0373175536688997,0.012506347975421715
timer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
timey,0.0,0.0,0.0,0.0,0.0,0.0,0.01698939843757939,0.0,0.0,0.0,0.016190677028342343,0.0,0.0,0.0,0.0,0.0
tint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
tinted,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
tiptoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
tire,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tired,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
